"","municipality_code","gemeinde_d","accident_avec_blesses_legers","accident_avec_blesses_graves","accident_avec_tues","total_accidents"
"660",72,"Winkel",3,0,1,4
"661",72,"Winkel",3,0,1,4
"662",72,"Winkel",3,0,1,4
"663",72,"Winkel",3,0,1,4
"664",72,"Winkel",3,0,1,4
"665",72,"Winkel",3,0,1,4
"666",72,"Winkel",3,0,1,4
"667",72,"Winkel",3,0,1,4
"668",81,"Bachs",1,1,0,2
"669",81,"Bachs",1,1,0,2
"670",81,"Bachs",1,1,0,2
"671",81,"Bachs",1,1,0,2
"672",81,"Bachs",1,1,0,2
"673",81,"Bachs",1,1,0,2
"674",81,"Bachs",1,1,0,2
"675",82,"Boppelsen",1,0,0,1
"676",82,"Boppelsen",1,0,0,1
"677",82,"Boppelsen",1,0,0,1
"678",82,"Boppelsen",1,0,0,1
"679",82,"Boppelsen",1,0,0,1
"680",82,"Boppelsen",1,0,0,1
"681",82,"Boppelsen",1,0,0,1
"682",82,"Boppelsen",1,0,0,1
"683",82,"Boppelsen",1,0,0,1
"684",82,"Boppelsen",1,0,0,1
"685",82,"Boppelsen",1,0,0,1
"686",82,"Boppelsen",1,0,0,1
"687",83,"Buchs ZH",7,0,0,7
"688",83,"Buchs ZH",7,0,0,7
"689",83,"Buchs ZH",7,0,0,7
"690",83,"Buchs ZH",7,0,0,7
"691",83,"Buchs ZH",7,0,0,7
"692",83,"Buchs ZH",7,0,0,7
"693",83,"Buchs ZH",7,0,0,7
"694",83,"Buchs ZH",7,0,0,7
"695",83,"Buchs ZH",7,0,0,7
"696",83,"Buchs ZH",7,0,0,7
"697",83,"Buchs ZH",7,0,0,7
"698",83,"Buchs ZH",7,0,0,7
"699",83,"Buchs ZH",7,0,0,7
"700",83,"Buchs ZH",7,0,0,7
"701",83,"Buchs ZH",7,0,0,7
"702",84,"Dällikon",3,1,0,4
"703",84,"Dällikon",3,1,0,4
"704",84,"Dällikon",3,1,0,4
"705",84,"Dällikon",3,1,0,4
"706",84,"Dällikon",3,1,0,4
"707",84,"Dällikon",3,1,0,4
"708",84,"Dällikon",3,1,0,4
"709",84,"Dällikon",3,1,0,4
"710",84,"Dällikon",3,1,0,4
"711",84,"Dällikon",3,1,0,4
"712",84,"Dällikon",3,1,0,4
"713",84,"Dällikon",3,1,0,4
"714",84,"Dällikon",3,1,0,4
"715",84,"Dällikon",3,1,0,4
"716",84,"Dällikon",3,1,0,4
"717",85,"Dänikon",1,0,0,1
"718",85,"Dänikon",1,0,0,1
"719",85,"Dänikon",1,0,0,1
"720",85,"Dänikon",1,0,0,1
"721",85,"Dänikon",1,0,0,1
"722",85,"Dänikon",1,0,0,1
"723",85,"Dänikon",1,0,0,1
"724",85,"Dänikon",1,0,0,1
"725",85,"Dänikon",1,0,0,1
"726",85,"Dänikon",1,0,0,1
"727",85,"Dänikon",1,0,0,1
"728",85,"Dänikon",1,0,0,1
"729",86,"Dielsdorf",23,4,0,27
"730",86,"Dielsdorf",23,4,0,27
"731",86,"Dielsdorf",23,4,0,27
"732",86,"Dielsdorf",23,4,0,27
"733",86,"Dielsdorf",23,4,0,27
"734",86,"Dielsdorf",23,4,0,27
"735",86,"Dielsdorf",23,4,0,27
"736",86,"Dielsdorf",23,4,0,27
"737",86,"Dielsdorf",23,4,0,27
"738",86,"Dielsdorf",23,4,0,27
"739",86,"Dielsdorf",23,4,0,27
"740",86,"Dielsdorf",23,4,0,27
"741",86,"Dielsdorf",23,4,0,27
"742",86,"Dielsdorf",23,4,0,27
"743",86,"Dielsdorf",23,4,0,27
"744",88,"Neerach",5,2,0,7
"745",88,"Neerach",5,2,0,7
"746",88,"Neerach",5,2,0,7
"747",88,"Neerach",5,2,0,7
"748",88,"Neerach",5,2,0,7
"749",88,"Neerach",5,2,0,7
"750",88,"Neerach",5,2,0,7
"751",88,"Neerach",5,2,0,7
"752",88,"Neerach",5,2,0,7
"753",88,"Neerach",5,2,0,7
"754",88,"Neerach",5,2,0,7
"755",88,"Neerach",5,2,0,7
"756",88,"Neerach",5,2,0,7
"757",88,"Neerach",5,2,0,7
"758",88,"Neerach",5,2,0,7
"759",89,"Niederglatt",4,1,0,5
"760",89,"Niederglatt",4,1,0,5
"761",89,"Niederglatt",4,1,0,5
"762",89,"Niederglatt",4,1,0,5
"763",89,"Niederglatt",4,1,0,5
"764",89,"Niederglatt",4,1,0,5
"765",89,"Niederglatt",4,1,0,5
"766",89,"Niederglatt",4,1,0,5
"767",89,"Niederglatt",4,1,0,5
"768",89,"Niederglatt",4,1,0,5
"769",89,"Niederglatt",4,1,0,5
"770",89,"Niederglatt",4,1,0,5
"771",89,"Niederglatt",4,1,0,5
"772",89,"Niederglatt",4,1,0,5
"773",89,"Niederglatt",4,1,0,5
"774",90,"Niederhasli",13,3,0,16
"775",90,"Niederhasli",13,3,0,16
"776",90,"Niederhasli",13,3,0,16
"777",90,"Niederhasli",13,3,0,16
"778",90,"Niederhasli",13,3,0,16
"779",90,"Niederhasli",13,3,0,16
"780",90,"Niederhasli",13,3,0,16
"781",90,"Niederhasli",13,3,0,16
"782",90,"Niederhasli",13,3,0,16
"783",90,"Niederhasli",13,3,0,16
"784",90,"Niederhasli",13,3,0,16
"785",90,"Niederhasli",13,3,0,16
"786",90,"Niederhasli",13,3,0,16
"787",90,"Niederhasli",13,3,0,16
"788",90,"Niederhasli",13,3,0,16
"789",91,"Niederweningen",4,1,0,5
"790",91,"Niederweningen",4,1,0,5
"791",91,"Niederweningen",4,1,0,5
"792",91,"Niederweningen",4,1,0,5
"793",91,"Niederweningen",4,1,0,5
"794",91,"Niederweningen",4,1,0,5
"795",91,"Niederweningen",4,1,0,5
"796",91,"Niederweningen",4,1,0,5
"797",91,"Niederweningen",4,1,0,5
"798",91,"Niederweningen",4,1,0,5
"799",91,"Niederweningen",4,1,0,5
"800",91,"Niederweningen",4,1,0,5
"801",91,"Niederweningen",4,1,0,5
"802",91,"Niederweningen",4,1,0,5
"803",92,"Oberglatt",7,0,0,7
"804",92,"Oberglatt",7,0,0,7
"805",92,"Oberglatt",7,0,0,7
"806",92,"Oberglatt",7,0,0,7
"807",92,"Oberglatt",7,0,0,7
"808",92,"Oberglatt",7,0,0,7
"809",92,"Oberglatt",7,0,0,7
"810",92,"Oberglatt",7,0,0,7
"811",92,"Oberglatt",7,0,0,7
"812",92,"Oberglatt",7,0,0,7
"813",92,"Oberglatt",7,0,0,7
"814",92,"Oberglatt",7,0,0,7
"815",92,"Oberglatt",7,0,0,7
"816",92,"Oberglatt",7,0,0,7
"817",92,"Oberglatt",7,0,0,7
"818",93,"Oberweningen",1,0,0,1
"819",93,"Oberweningen",1,0,0,1
"820",93,"Oberweningen",1,0,0,1
"821",93,"Oberweningen",1,0,0,1
"822",93,"Oberweningen",1,0,0,1
"823",93,"Oberweningen",1,0,0,1
"824",93,"Oberweningen",1,0,0,1
"825",94,"Otelfingen",4,0,0,4
"826",94,"Otelfingen",4,0,0,4
"827",94,"Otelfingen",4,0,0,4
"828",94,"Otelfingen",4,0,0,4
"829",94,"Otelfingen",4,0,0,4
"830",94,"Otelfingen",4,0,0,4
"831",94,"Otelfingen",4,0,0,4
"832",94,"Otelfingen",4,0,0,4
"833",94,"Otelfingen",4,0,0,4
"834",94,"Otelfingen",4,0,0,4
"835",94,"Otelfingen",4,0,0,4
"836",94,"Otelfingen",4,0,0,4
"837",94,"Otelfingen",4,0,0,4
"838",94,"Otelfingen",4,0,0,4
"839",94,"Otelfingen",4,0,0,4
"840",95,"Regensberg",1,1,0,2
"841",95,"Regensberg",1,1,0,2
"842",95,"Regensberg",1,1,0,2
"843",95,"Regensberg",1,1,0,2
"844",95,"Regensberg",1,1,0,2
"845",95,"Regensberg",1,1,0,2
"846",95,"Regensberg",1,1,0,2
"847",95,"Regensberg",1,1,0,2
"848",95,"Regensberg",1,1,0,2
"849",95,"Regensberg",1,1,0,2
"850",95,"Regensberg",1,1,0,2
"851",95,"Regensberg",1,1,0,2
"852",96,"Regensdorf",41,1,0,42
"853",96,"Regensdorf",41,1,0,42
"854",96,"Regensdorf",41,1,0,42
"855",96,"Regensdorf",41,1,0,42
"856",96,"Regensdorf",41,1,0,42
"857",96,"Regensdorf",41,1,0,42
"858",96,"Regensdorf",41,1,0,42
"859",96,"Regensdorf",41,1,0,42
"860",96,"Regensdorf",41,1,0,42
"861",96,"Regensdorf",41,1,0,42
"862",96,"Regensdorf",41,1,0,42
"863",96,"Regensdorf",41,1,0,42
"864",96,"Regensdorf",41,1,0,42
"865",96,"Regensdorf",41,1,0,42
"866",96,"Regensdorf",41,1,0,42
"867",97,"Rümlang",16,2,0,18
"868",97,"Rümlang",16,2,0,18
"869",97,"Rümlang",16,2,0,18
"870",97,"Rümlang",16,2,0,18
"871",97,"Rümlang",16,2,0,18
"872",97,"Rümlang",16,2,0,18
"873",97,"Rümlang",16,2,0,18
"874",97,"Rümlang",16,2,0,18
"875",97,"Rümlang",16,2,0,18
"876",97,"Rümlang",16,2,0,18
"877",97,"Rümlang",16,2,0,18
"878",97,"Rümlang",16,2,0,18
"879",97,"Rümlang",16,2,0,18
"880",97,"Rümlang",16,2,0,18
"881",97,"Rümlang",16,2,0,18
"882",98,"Schleinikon",1,0,0,1
"883",98,"Schleinikon",1,0,0,1
"884",98,"Schleinikon",1,0,0,1
"885",98,"Schleinikon",1,0,0,1
"886",98,"Schleinikon",1,0,0,1
"887",98,"Schleinikon",1,0,0,1
"888",98,"Schleinikon",1,0,0,1
"889",98,"Schleinikon",1,0,0,1
"890",98,"Schleinikon",1,0,0,1
"891",98,"Schleinikon",1,0,0,1
"892",99,"Schöfflisdorf",3,0,0,3
"893",99,"Schöfflisdorf",3,0,0,3
"894",99,"Schöfflisdorf",3,0,0,3
"895",99,"Schöfflisdorf",3,0,0,3
"896",99,"Schöfflisdorf",3,0,0,3
"897",99,"Schöfflisdorf",3,0,0,3
"898",99,"Schöfflisdorf",3,0,0,3
"899",99,"Schöfflisdorf",3,0,0,3
"900",99,"Schöfflisdorf",3,0,0,3
"901",99,"Schöfflisdorf",3,0,0,3
"902",99,"Schöfflisdorf",3,0,0,3
"903",99,"Schöfflisdorf",3,0,0,3
"904",100,"Stadel",4,0,0,4
"905",100,"Stadel",4,0,0,4
"906",100,"Stadel",4,0,0,4
"907",100,"Stadel",4,0,0,4
"908",100,"Stadel",4,0,0,4
"909",100,"Stadel",4,0,0,4
"910",100,"Stadel",4,0,0,4
"911",100,"Stadel",4,0,0,4
"912",100,"Stadel",4,0,0,4
"913",100,"Stadel",4,0,0,4
"914",100,"Stadel",4,0,0,4
"915",100,"Stadel",4,0,0,4
"916",100,"Stadel",4,0,0,4
"917",100,"Stadel",4,0,0,4
"918",101,"Steinmaur",4,2,0,6
"919",101,"Steinmaur",4,2,0,6
"920",101,"Steinmaur",4,2,0,6
"921",101,"Steinmaur",4,2,0,6
"922",101,"Steinmaur",4,2,0,6
"923",101,"Steinmaur",4,2,0,6
"924",101,"Steinmaur",4,2,0,6
"925",101,"Steinmaur",4,2,0,6
"926",101,"Steinmaur",4,2,0,6
"927",101,"Steinmaur",4,2,0,6
"928",101,"Steinmaur",4,2,0,6
"929",101,"Steinmaur",4,2,0,6
"930",101,"Steinmaur",4,2,0,6
"931",101,"Steinmaur",4,2,0,6
"932",101,"Steinmaur",4,2,0,6
"933",102,"Weiach",1,2,0,3
"934",102,"Weiach",1,2,0,3
"935",102,"Weiach",1,2,0,3
"936",102,"Weiach",1,2,0,3
"937",102,"Weiach",1,2,0,3
"938",102,"Weiach",1,2,0,3
"939",102,"Weiach",1,2,0,3
"940",102,"Weiach",1,2,0,3
"941",102,"Weiach",1,2,0,3
"942",102,"Weiach",1,2,0,3
"943",102,"Weiach",1,2,0,3
"944",102,"Weiach",1,2,0,3
"945",102,"Weiach",1,2,0,3
"946",102,"Weiach",1,2,0,3
"947",111,"Bäretswil",6,4,1,11
"948",111,"Bäretswil",6,4,1,11
"949",111,"Bäretswil",6,4,1,11
"950",111,"Bäretswil",6,4,1,11
"951",111,"Bäretswil",6,4,1,11
"952",111,"Bäretswil",6,4,1,11
"953",111,"Bäretswil",6,4,1,11
"954",111,"Bäretswil",6,4,1,11
"955",111,"Bäretswil",6,4,1,11
"956",111,"Bäretswil",6,4,1,11
"957",111,"Bäretswil",6,4,1,11
"958",111,"Bäretswil",6,4,1,11
"959",111,"Bäretswil",6,4,1,11
"960",111,"Bäretswil",6,4,1,11
"961",111,"Bäretswil",6,4,1,11
"962",112,"Bubikon",8,1,0,9
"963",112,"Bubikon",8,1,0,9
"964",112,"Bubikon",8,1,0,9
"965",112,"Bubikon",8,1,0,9
"966",112,"Bubikon",8,1,0,9
"967",112,"Bubikon",8,1,0,9
"968",112,"Bubikon",8,1,0,9
"969",112,"Bubikon",8,1,0,9
"970",112,"Bubikon",8,1,0,9
"971",112,"Bubikon",8,1,0,9
"972",112,"Bubikon",8,1,0,9
"973",112,"Bubikon",8,1,0,9
"974",112,"Bubikon",8,1,0,9
"975",112,"Bubikon",8,1,0,9
"976",112,"Bubikon",8,1,0,9
"977",113,"Dürnten",16,5,0,21
"978",113,"Dürnten",16,5,0,21
"979",113,"Dürnten",16,5,0,21
"980",113,"Dürnten",16,5,0,21
"981",113,"Dürnten",16,5,0,21
"982",113,"Dürnten",16,5,0,21
"983",113,"Dürnten",16,5,0,21
"984",113,"Dürnten",16,5,0,21
"985",113,"Dürnten",16,5,0,21
"986",113,"Dürnten",16,5,0,21
"987",113,"Dürnten",16,5,0,21
"988",113,"Dürnten",16,5,0,21
"989",113,"Dürnten",16,5,0,21
"990",113,"Dürnten",16,5,0,21
"991",113,"Dürnten",16,5,0,21
"992",114,"Fischenthal",2,2,0,4
"993",114,"Fischenthal",2,2,0,4
"994",114,"Fischenthal",2,2,0,4
"995",114,"Fischenthal",2,2,0,4
"996",114,"Fischenthal",2,2,0,4
"997",114,"Fischenthal",2,2,0,4
"998",114,"Fischenthal",2,2,0,4
"999",114,"Fischenthal",2,2,0,4
"1000",114,"Fischenthal",2,2,0,4
"1001",114,"Fischenthal",2,2,0,4
"1002",114,"Fischenthal",2,2,0,4
"1003",114,"Fischenthal",2,2,0,4
"1004",114,"Fischenthal",2,2,0,4
"1005",114,"Fischenthal",2,2,0,4
"1006",114,"Fischenthal",2,2,0,4
"1007",115,"Gossau ZH",15,3,0,18
"1008",115,"Gossau ZH",15,3,0,18
"1009",115,"Gossau ZH",15,3,0,18
"1010",115,"Gossau ZH",15,3,0,18
"1011",115,"Gossau ZH",15,3,0,18
"1012",115,"Gossau ZH",15,3,0,18
"1013",115,"Gossau ZH",15,3,0,18
"1014",115,"Gossau ZH",15,3,0,18
"1015",115,"Gossau ZH",15,3,0,18
"1016",115,"Gossau ZH",15,3,0,18
"1017",115,"Gossau ZH",15,3,0,18
"1018",115,"Gossau ZH",15,3,0,18
"1019",115,"Gossau ZH",15,3,0,18
"1020",115,"Gossau ZH",15,3,0,18
"1021",115,"Gossau ZH",15,3,0,18
"1022",116,"Grüningen",5,1,0,6
"1023",116,"Grüningen",5,1,0,6
"1024",116,"Grüningen",5,1,0,6
"1025",116,"Grüningen",5,1,0,6
"1026",116,"Grüningen",5,1,0,6
"1027",116,"Grüningen",5,1,0,6
"1028",116,"Grüningen",5,1,0,6
"1029",116,"Grüningen",5,1,0,6
"1030",116,"Grüningen",5,1,0,6
"1031",116,"Grüningen",5,1,0,6
"1032",116,"Grüningen",5,1,0,6
"1033",116,"Grüningen",5,1,0,6
"1034",116,"Grüningen",5,1,0,6
"1035",116,"Grüningen",5,1,0,6
"1036",116,"Grüningen",5,1,0,6
"1037",117,"Hinwil",16,7,1,24
"1038",117,"Hinwil",16,7,1,24
"1039",117,"Hinwil",16,7,1,24
"1040",117,"Hinwil",16,7,1,24
"1041",117,"Hinwil",16,7,1,24
"1042",117,"Hinwil",16,7,1,24
"1043",117,"Hinwil",16,7,1,24
"1044",117,"Hinwil",16,7,1,24
"1045",117,"Hinwil",16,7,1,24
"1046",117,"Hinwil",16,7,1,24
"1047",117,"Hinwil",16,7,1,24
"1048",117,"Hinwil",16,7,1,24
"1049",117,"Hinwil",16,7,1,24
"1050",117,"Hinwil",16,7,1,24
"1051",117,"Hinwil",16,7,1,24
"1052",118,"Rüti ZH",18,2,1,21
"1053",118,"Rüti ZH",18,2,1,21
"1054",118,"Rüti ZH",18,2,1,21
"1055",118,"Rüti ZH",18,2,1,21
"1056",118,"Rüti ZH",18,2,1,21
"1057",118,"Rüti ZH",18,2,1,21
"1058",118,"Rüti ZH",18,2,1,21
"1059",118,"Rüti ZH",18,2,1,21
"1060",118,"Rüti ZH",18,2,1,21
"1061",118,"Rüti ZH",18,2,1,21
"1062",118,"Rüti ZH",18,2,1,21
"1063",118,"Rüti ZH",18,2,1,21
"1064",118,"Rüti ZH",18,2,1,21
"1065",118,"Rüti ZH",18,2,1,21
"1066",118,"Rüti ZH",18,2,1,21
"1067",119,"Seegräben",7,0,0,7
"1068",119,"Seegräben",7,0,0,7
"1069",119,"Seegräben",7,0,0,7
"1070",119,"Seegräben",7,0,0,7
"1071",119,"Seegräben",7,0,0,7
"1072",119,"Seegräben",7,0,0,7
"1073",119,"Seegräben",7,0,0,7
"1074",119,"Seegräben",7,0,0,7
"1075",119,"Seegräben",7,0,0,7
"1076",119,"Seegräben",7,0,0,7
"1077",119,"Seegräben",7,0,0,7
"1078",119,"Seegräben",7,0,0,7
"1079",119,"Seegräben",7,0,0,7
"1080",119,"Seegräben",7,0,0,7
"1081",119,"Seegräben",7,0,0,7
"1082",120,"Wald ZH",12,2,0,14
"1083",120,"Wald ZH",12,2,0,14
"1084",120,"Wald ZH",12,2,0,14
"1085",120,"Wald ZH",12,2,0,14
"1086",120,"Wald ZH",12,2,0,14
"1087",120,"Wald ZH",12,2,0,14
"1088",120,"Wald ZH",12,2,0,14
"1089",120,"Wald ZH",12,2,0,14
"1090",120,"Wald ZH",12,2,0,14
"1091",120,"Wald ZH",12,2,0,14
"1092",120,"Wald ZH",12,2,0,14
"1093",120,"Wald ZH",12,2,0,14
"1094",120,"Wald ZH",12,2,0,14
"1095",120,"Wald ZH",12,2,0,14
"1096",120,"Wald ZH",12,2,0,14
"1097",121,"Wetzikon ZH",46,9,0,55
"1098",121,"Wetzikon ZH",46,9,0,55
"1099",121,"Wetzikon ZH",46,9,0,55
"1100",121,"Wetzikon ZH",46,9,0,55
"1101",121,"Wetzikon ZH",46,9,0,55
"1102",121,"Wetzikon ZH",46,9,0,55
"1103",121,"Wetzikon ZH",46,9,0,55
"1104",121,"Wetzikon ZH",46,9,0,55
"1105",121,"Wetzikon ZH",46,9,0,55
"1106",121,"Wetzikon ZH",46,9,0,55
"1107",121,"Wetzikon ZH",46,9,0,55
"1108",121,"Wetzikon ZH",46,9,0,55
"1109",121,"Wetzikon ZH",46,9,0,55
"1110",121,"Wetzikon ZH",46,9,0,55
"1111",121,"Wetzikon ZH",46,9,0,55
"1112",131,"Adliswil",20,5,0,25
"1113",131,"Adliswil",20,5,0,25
"1114",131,"Adliswil",20,5,0,25
"1115",131,"Adliswil",20,5,0,25
"1116",131,"Adliswil",20,5,0,25
"1117",131,"Adliswil",20,5,0,25
"1118",131,"Adliswil",20,5,0,25
"1119",131,"Adliswil",20,5,0,25
"1120",131,"Adliswil",20,5,0,25
"1121",131,"Adliswil",20,5,0,25
"1122",131,"Adliswil",20,5,0,25
"1123",131,"Adliswil",20,5,0,25
"1124",131,"Adliswil",20,5,0,25
"1125",131,"Adliswil",20,5,0,25
"1126",131,"Adliswil",20,5,0,25
"1127",135,"Kilchberg ZH",4,0,0,4
"1128",135,"Kilchberg ZH",4,0,0,4
"1129",135,"Kilchberg ZH",4,0,0,4
"1130",135,"Kilchberg ZH",4,0,0,4
"1131",135,"Kilchberg ZH",4,0,0,4
"1132",135,"Kilchberg ZH",4,0,0,4
"1133",135,"Kilchberg ZH",4,0,0,4
"1134",135,"Kilchberg ZH",4,0,0,4
"1135",135,"Kilchberg ZH",4,0,0,4
"1136",135,"Kilchberg ZH",4,0,0,4
"1137",135,"Kilchberg ZH",4,0,0,4
"1138",135,"Kilchberg ZH",4,0,0,4
"1139",135,"Kilchberg ZH",4,0,0,4
"1140",135,"Kilchberg ZH",4,0,0,4
"1141",135,"Kilchberg ZH",4,0,0,4
"1142",136,"Langnau am Albis",7,3,1,11
"1143",136,"Langnau am Albis",7,3,1,11
"1144",136,"Langnau am Albis",7,3,1,11
"1145",136,"Langnau am Albis",7,3,1,11
"1146",136,"Langnau am Albis",7,3,1,11
"1147",136,"Langnau am Albis",7,3,1,11
"1148",136,"Langnau am Albis",7,3,1,11
"1149",136,"Langnau am Albis",7,3,1,11
"1150",136,"Langnau am Albis",7,3,1,11
"1151",136,"Langnau am Albis",7,3,1,11
"1152",136,"Langnau am Albis",7,3,1,11
"1153",136,"Langnau am Albis",7,3,1,11
"1154",136,"Langnau am Albis",7,3,1,11
"1155",136,"Langnau am Albis",7,3,1,11
"1156",136,"Langnau am Albis",7,3,1,11
"1157",137,"Oberrieden",3,1,0,4
"1158",137,"Oberrieden",3,1,0,4
"1159",137,"Oberrieden",3,1,0,4
"1160",137,"Oberrieden",3,1,0,4
"1161",137,"Oberrieden",3,1,0,4
"1162",137,"Oberrieden",3,1,0,4
"1163",137,"Oberrieden",3,1,0,4
"1164",137,"Oberrieden",3,1,0,4
"1165",137,"Oberrieden",3,1,0,4
"1166",137,"Oberrieden",3,1,0,4
"1167",137,"Oberrieden",3,1,0,4
"1168",137,"Oberrieden",3,1,0,4
"1169",137,"Oberrieden",3,1,0,4
"1170",137,"Oberrieden",3,1,0,4
"1171",137,"Oberrieden",3,1,0,4
"1172",138,"Richterswil",20,6,0,26
"1173",138,"Richterswil",20,6,0,26
"1174",138,"Richterswil",20,6,0,26
"1175",138,"Richterswil",20,6,0,26
"1176",138,"Richterswil",20,6,0,26
"1177",138,"Richterswil",20,6,0,26
"1178",138,"Richterswil",20,6,0,26
"1179",138,"Richterswil",20,6,0,26
"1180",138,"Richterswil",20,6,0,26
"1181",138,"Richterswil",20,6,0,26
"1182",138,"Richterswil",20,6,0,26
"1183",138,"Richterswil",20,6,0,26
"1184",138,"Richterswil",20,6,0,26
"1185",138,"Richterswil",20,6,0,26
"1186",138,"Richterswil",20,6,0,26
"1187",139,"Rüschlikon",8,2,0,10
"1188",139,"Rüschlikon",8,2,0,10
"1189",139,"Rüschlikon",8,2,0,10
"1190",139,"Rüschlikon",8,2,0,10
"1191",139,"Rüschlikon",8,2,0,10
"1192",139,"Rüschlikon",8,2,0,10
"1193",139,"Rüschlikon",8,2,0,10
"1194",139,"Rüschlikon",8,2,0,10
"1195",139,"Rüschlikon",8,2,0,10
"1196",139,"Rüschlikon",8,2,0,10
"1197",139,"Rüschlikon",8,2,0,10
"1198",139,"Rüschlikon",8,2,0,10
"1199",139,"Rüschlikon",8,2,0,10
"1200",139,"Rüschlikon",8,2,0,10
"1201",139,"Rüschlikon",8,2,0,10
"1202",141,"Thalwil",21,2,0,23
"1203",141,"Thalwil",21,2,0,23
"1204",141,"Thalwil",21,2,0,23
"1205",141,"Thalwil",21,2,0,23
"1206",141,"Thalwil",21,2,0,23
"1207",141,"Thalwil",21,2,0,23
"1208",141,"Thalwil",21,2,0,23
"1209",141,"Thalwil",21,2,0,23
"1210",141,"Thalwil",21,2,0,23
"1211",141,"Thalwil",21,2,0,23
"1212",141,"Thalwil",21,2,0,23
"1213",141,"Thalwil",21,2,0,23
"1214",141,"Thalwil",21,2,0,23
"1215",141,"Thalwil",21,2,0,23
"1216",141,"Thalwil",21,2,0,23
"1217",151,"Erlenbach ZH",10,3,0,13
"1218",151,"Erlenbach ZH",10,3,0,13
"1219",151,"Erlenbach ZH",10,3,0,13
"1220",151,"Erlenbach ZH",10,3,0,13
"1221",151,"Erlenbach ZH",10,3,0,13
"1222",151,"Erlenbach ZH",10,3,0,13
"1223",151,"Erlenbach ZH",10,3,0,13
"1224",151,"Erlenbach ZH",10,3,0,13
"1225",151,"Erlenbach ZH",10,3,0,13
"1226",151,"Erlenbach ZH",10,3,0,13
"1227",151,"Erlenbach ZH",10,3,0,13
"1228",151,"Erlenbach ZH",10,3,0,13
"1229",151,"Erlenbach ZH",10,3,0,13
"1230",151,"Erlenbach ZH",10,3,0,13
"1231",151,"Erlenbach ZH",10,3,0,13
"1232",152,"Herrliberg",3,0,0,3
"1233",152,"Herrliberg",3,0,0,3
"1234",152,"Herrliberg",3,0,0,3
"1235",152,"Herrliberg",3,0,0,3
"1236",152,"Herrliberg",3,0,0,3
"1237",152,"Herrliberg",3,0,0,3
"1238",152,"Herrliberg",3,0,0,3
"1239",152,"Herrliberg",3,0,0,3
"1240",152,"Herrliberg",3,0,0,3
"1241",152,"Herrliberg",3,0,0,3
"1242",152,"Herrliberg",3,0,0,3
"1243",152,"Herrliberg",3,0,0,3
"1244",152,"Herrliberg",3,0,0,3
"1245",152,"Herrliberg",3,0,0,3
"1246",152,"Herrliberg",3,0,0,3
"1247",153,"Hombrechtikon",13,1,0,14
"1248",153,"Hombrechtikon",13,1,0,14
"1249",153,"Hombrechtikon",13,1,0,14
"1250",153,"Hombrechtikon",13,1,0,14
"1251",153,"Hombrechtikon",13,1,0,14
"1252",153,"Hombrechtikon",13,1,0,14
"1253",153,"Hombrechtikon",13,1,0,14
"1254",153,"Hombrechtikon",13,1,0,14
"1255",153,"Hombrechtikon",13,1,0,14
"1256",153,"Hombrechtikon",13,1,0,14
"1257",153,"Hombrechtikon",13,1,0,14
"1258",153,"Hombrechtikon",13,1,0,14
"1259",153,"Hombrechtikon",13,1,0,14
"1260",153,"Hombrechtikon",13,1,0,14
"1261",153,"Hombrechtikon",13,1,0,14
"1262",154,"Küsnacht ZH",15,5,2,22
"1263",154,"Küsnacht ZH",15,5,2,22
"1264",154,"Küsnacht ZH",15,5,2,22
"1265",154,"Küsnacht ZH",15,5,2,22
"1266",154,"Küsnacht ZH",15,5,2,22
"1267",154,"Küsnacht ZH",15,5,2,22
"1268",154,"Küsnacht ZH",15,5,2,22
"1269",154,"Küsnacht ZH",15,5,2,22
"1270",154,"Küsnacht ZH",15,5,2,22
"1271",154,"Küsnacht ZH",15,5,2,22
"1272",154,"Küsnacht ZH",15,5,2,22
"1273",154,"Küsnacht ZH",15,5,2,22
"1274",154,"Küsnacht ZH",15,5,2,22
"1275",154,"Küsnacht ZH",15,5,2,22
"1276",154,"Küsnacht ZH",15,5,2,22
"1277",155,"Männedorf",13,3,0,16
"1278",155,"Männedorf",13,3,0,16
"1279",155,"Männedorf",13,3,0,16
"1280",155,"Männedorf",13,3,0,16
"1281",155,"Männedorf",13,3,0,16
"1282",155,"Männedorf",13,3,0,16
"1283",155,"Männedorf",13,3,0,16
"1284",155,"Männedorf",13,3,0,16
"1285",155,"Männedorf",13,3,0,16
"1286",155,"Männedorf",13,3,0,16
"1287",155,"Männedorf",13,3,0,16
"1288",155,"Männedorf",13,3,0,16
"1289",155,"Männedorf",13,3,0,16
"1290",155,"Männedorf",13,3,0,16
"1291",155,"Männedorf",13,3,0,16
"1292",156,"Meilen",18,5,1,24
"1293",156,"Meilen",18,5,1,24
"1294",156,"Meilen",18,5,1,24
"1295",156,"Meilen",18,5,1,24
"1296",156,"Meilen",18,5,1,24
"1297",156,"Meilen",18,5,1,24
"1298",156,"Meilen",18,5,1,24
"1299",156,"Meilen",18,5,1,24
"1300",156,"Meilen",18,5,1,24
"1301",156,"Meilen",18,5,1,24
"1302",156,"Meilen",18,5,1,24
"1303",156,"Meilen",18,5,1,24
"1304",156,"Meilen",18,5,1,24
"1305",156,"Meilen",18,5,1,24
"1306",156,"Meilen",18,5,1,24
"1307",157,"Oetwil am See",1,0,0,1
